Index,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,structural complexity per cell,crystal_system_monoclinic,crystal_system_triclinic,target_label,Compound name
Comp_26,8.0,64.0,56.0,21.5,16.2,8.0,27.0,87.0,60.0,74.2,16.52,87.0,15.9994,157.25,141.2506,48.558784499999994,39.0712614,15.9994,54.8,1728.0,1673.2,566.688,626.5871999999999,54.8,3.0,16.0,13.0,13.0,3.8,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,196.0,130.0,99.4,40.08,66.0,1.2,3.44,2.24,2.726,0.8568,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.4,3.1599999999999997,0.0,0.0,7.0,7.0,0.7,1.26,0.0,6.0,14.0,8.0,7.7,2.1800000000000006,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,2.0,16.0,14.0,3.9,2.6599999999999997,2.0,9.105,33.285,24.179999999999996,14.07725862069,7.436096551723999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,84.9,87.47999999999999,12.0,-2.0,4.0,6.0,3.214550253664318,-282000.0,1,0.7147530549426948,0.133768121485372,7.546032684331114,10.6855830158663,0.6029411969768523,4,6,0,-682.6277739666468,11153.123597218459,10521.183165473098,6144.46560498419,5800.656761035561,1531.6201638100029,1448.4245169717199,1135.161325351904,1102.8965981070276,107.9575325408902,62.21658961539597,73.69048477424964,71.09850978579445,70.07017357184974,70.41588055087753,65.09918765735635,68.2633449011691,66.25487941086804,66.6045286474898,67.15850145425932,66.89227540201604,3.321928094887362,66.43856189774725,1,0,0,GdSnMnNiO6
Comp_27,8.0,80.0,72.0,23.9,19.080000000000002,8.0,15.0,87.0,72.0,72.1,17.880000000000003,87.0,15.9994,200.59,184.5906,55.0333845,46.8598493,15.9994,54.8,1728.0,1673.2,488.11199999999997,570.7328,54.8,3.0,16.0,13.0,12.8,3.84,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,99.5,40.2,66.0,1.12,3.44,2.32,2.722,0.8615999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.4,3.1599999999999997,0.0,0.0,14.0,14.0,1.5,2.5,0.0,4.0,26.0,22.0,8.3,3.8800000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,13.0,13.0,1.3,2.3400000000000003,0.0,0.0,22.0,22.0,4.1,3.7599999999999993,2.0,9.105,37.24,28.135,13.791517241380001,6.978910344828,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,87.4,90.47999999999999,12.0,-2.0,4.5,6.5,3.278719262151,-282000.0,1,0.7396165690769709,0.13515404887332383,8.31513231770384,10.990214158697139,0.617710645749791,4,6,0,-729.9561387027524,18961.998889306753,18021.79645523098,8759.196481395065,8299.239562230332,1535.5872799176498,1448.7195375440679,1136.4981147808971,1103.1892004689628,108.92876675921477,61.33466149590569,74.0754501702005,70.86322102112196,70.13361746657583,70.20410810827842,65.13218083646237,68.44799238586856,66.27404560535614,66.71874082316789,67.30863269674505,67.25135913988971,3.321928094887362,66.43856189774725,1,0,0,HgCeMnNiO6
Comp_28,8.0,80.0,72.0,25.3,20.82,8.0,45.0,87.0,42.0,75.1,14.280000000000001,87.0,15.9994,200.59,184.5906,58.8707845,52.2676862,15.9994,54.8,2506.0,2451.2,631.612,771.6328000000001,54.8,4.0,16.0,12.0,12.9,3.72,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,175.0,109.0,96.6,36.72,66.0,1.3,3.44,2.1399999999999997,2.7399999999999998,0.8400000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.5,3.1,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,26.0,20.0,9.7,4.9799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.7,1.52,2.0,9.105,25.2375862069,16.1325862069,12.287517241379998,4.5725103448279985,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,87.4,90.47999999999999,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.6817442582266291,0.1302215029645029,9.385918519494199,10.415308564697387,0.546929597319102,4,6,0,-719.0406149257378,19059.20880256268,18011.707048098848,14619.157129821046,13962.850016927212,1537.500091876298,1448.228906985043,1136.5122501395165,1102.5536536801906,109.96847307583612,61.84306630518526,74.20838417956784,71.0094561261338,70.01718440074903,69.75297571471444,65.06689217195326,65.61795160039264,66.16212498573532,68.49167652377692,67.55854390644436,66.97720465661789,3.321928094887362,66.43856189774725,1,0,0,HgHfMnNiO6
Comp_29,8.0,80.0,72.0,23.1,18.119999999999997,8.0,52.0,87.0,35.0,78.6,10.360000000000003,87.0,15.9994,200.59,184.5906,52.89278449999999,44.2720614,15.9994,54.8,1728.0,1673.2,431.52,491.504,54.8,7.0,16.0,9.0,13.9,2.54,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,139.0,73.0,93.0,32.4,66.0,1.55,3.44,1.89,2.806,0.7607999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.3,3.9599999999999995,0.0,0.0,14.0,14.0,1.4,2.52,0.0,6.0,26.0,20.0,9.3,4.42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,0.9599999999999997,2.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.3,0.8799999999999999,2.0,9.105,33.285,24.179999999999996,13.39601724138,6.346110344828,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0595704820689655,0.1071648435862069,0.0,12.0,225.0,213.0,82.1,84.12,12.0,-2.0,4.0,6.0,3.265986323710904,-282000.0,1,0.5905846039144353,0.1128421980816836,8.35513544685153,10.512161719245636,0.5149837497985542,4,6,0,-716.5949549137838,18959.78779909817,18010.895035019592,6163.869911948859,5797.371523352186,1533.0768724180932,1448.34669287857,1135.4708491722677,1102.6952602378926,109.12279819961965,61.888089360782544,74.25251876790296,70.99129862328243,69.97417606181882,69.77989199967587,68.4284192643307,65.12488045957093,65.84616645946895,66.25256480466827,67.41230669993081,66.9665475590038,3.321928094887362,66.43856189774725,1,0,0,HgSnMnNiO6
Comp_30,8.0,75.0,67.0,23.3,19.220000000000002,8.0,3.0,87.0,84.0,66.4,24.72,87.0,15.9994,186.207,170.20759999999999,53.748489500000005,48.22894530000001,15.9994,54.8,3459.0,3404.2,747.833,913.9002,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,107.2,49.44,66.0,0.82,3.44,2.62,2.644,0.9551999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.3,1.8800000000000001,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,21.0,20.0,7.7,3.3800000000000003,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.7,2.38,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,3.7,2.72,2.0,9.105,73.1066666667,64.00166666669999,18.468666666669996,13.643866666671997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.15386112795053092,7.4475116133177695,11.984065446220843,0.7933194666461567,1,7,0,-811.966928818625,16213.46615535521,15549.962082205264,10987.039825359312,10530.282501893822,1398.102600732674,1328.466186074769,603.9004640823027,561.5594203531573,109.04771280298816,60.46159624895721,74.93339270959605,65.30053761064006,70.68680226528647,70.29394210793411,70.24808125938851,66.29772519920463,68.8159769001112,67.04667568227745,67.60492559717446,67.61803136127081,3.321928094887362,66.43856189774725,0,1,1,KGdCoReO6
Comp_31,8.0,74.0,66.0,23.1,18.94,8.0,3.0,87.0,84.0,65.8,25.44,87.0,15.9994,183.84,167.8406,53.20297000000001,47.465218,15.9994,54.8,3695.0,3640.2,775.733,952.9601999999999,54.8,1.0,16.0,15.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,108.9,51.48,66.0,0.82,3.44,2.62,2.685,0.9059999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.56,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,20.0,19.0,7.5,3.1,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.9,2.6599999999999997,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,3.9,2.86,2.0,9.105,73.1066666667,64.00166666669999,18.65666666667,13.568666666671998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.14744828946781346,7.185094254927346,12.29567866608886,0.7828764260715467,1,7,0,-759.1412702585908,15708.948085593609,15057.526941835671,10981.610549886831,10528.646512392612,1279.1310842975483,1213.2219727726172,603.4648868125931,561.4006797830502,108.74124835040935,60.700454172209874,75.26604453052475,70.82548940752876,70.22328274782845,70.1088356496677,65.35124144734164,66.36007956385868,68.58189017940873,67.08409581874892,67.55254875558263,67.62545747233736,3.321928094887362,66.43856189774725,0,1,1,KGdFeWO6
Comp_33,8.0,74.0,66.0,23.0,18.8,8.0,3.0,87.0,84.0,65.5,25.8,87.0,15.9994,183.84,167.8406,53.1122745,47.3382443,15.9994,54.8,3695.0,3640.2,746.533,912.0802,54.8,1.0,16.0,15.0,11.3,5.64,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,109.6,52.32000000000001,66.0,0.82,3.44,2.62,2.657,0.9396000000000001,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.4,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,20.0,19.0,7.4,3.04,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,4.0,3.0,2.0,9.105,73.1066666667,64.00166666669999,18.63242528736,13.578363218395998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,12.0,229.0,217.0,94.1,98.52000000000001,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.15345595572445445,7.044607176172824,12.51950669748307,0.7688798930206273,4,6,0,-808.2769191036923,15706.318205853224,15060.048894029662,10975.64806384879,10533.407939563116,1166.6971010874506,1104.0710709160894,601.9570386923607,561.8466191470496,108.64395273369108,61.0006790417802,75.39803305957184,65.3963138858518,70.78724429330319,70.25460466075872,70.2288683847028,66.41997984738312,68.47375014344321,66.9650303879786,67.64335373931806,67.61031211677778,3.321928094887362,66.43856189774725,1,0,1,KGdMnWO6
Comp_34,8.0,75.0,67.0,23.4,19.36,8.0,3.0,87.0,84.0,66.7,24.36,87.0,15.9994,186.207,170.20759999999999,53.724509999999995,48.195373999999994,15.9994,54.8,3459.0,3404.2,743.833,908.3002,54.8,1.0,16.0,15.0,11.7,5.16,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,107.0,49.2,66.0,0.82,3.44,2.62,2.647,0.9516000000000002,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.4,2.04,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,21.0,20.0,7.8,3.5199999999999996,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,3.6,2.7600000000000002,2.0,9.105,73.1066666667,64.00166666669999,18.47616666667,13.640866666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,91.4,95.28,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.15330797278669722,7.569522830512111,11.78563691351028,0.8066761667458239,4,6,0,-813.1910380558049,16216.5421160947,15547.871361294929,10988.669055520999,10529.056109753597,1523.4230534830042,1449.8291924969033,604.5767077958232,561.4616628679241,109.24008484194601,60.286383085848534,74.73042827422367,65.27878560541056,70.64058205476664,70.28542744281856,70.20531906216374,68.99437216340864,66.26457118621735,67.05389792346188,67.61300369655,67.59193437260633,3.321928094887362,66.43856189774725,1,0,1,KGdNiReO6
Comp_35,8.0,74.0,66.0,23.3,19.220000000000002,8.0,3.0,87.0,84.0,66.4,24.72,87.0,15.9994,183.84,167.8406,53.48781,47.863994000000005,15.9994,54.8,3695.0,3640.2,767.433,941.3402000000002,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,108.1,50.519999999999996,66.0,0.82,3.44,2.62,2.693,0.8964000000000001,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.3,1.8800000000000001,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,20.0,19.0,7.7,3.3800000000000003,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.7,2.38,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,3.7,2.9200000000000004,2.0,9.105,73.1066666667,64.00166666669999,18.615666666670002,13.585066666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,12.0,229.0,217.0,94.9,99.47999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.14578779584162038,7.511297638060194,11.824667636897917,0.8040134995745785,4,6,0,-813.2191989111142,15714.889465279719,15054.419886195195,10981.195462951298,10528.845967805199,1523.2093169818509,1449.960294829159,604.6624646041395,561.4106108846219,109.08606361420557,60.298218505182916,74.73643584383782,65.23478419431943,66.20189794409188,70.6688136830014,70.33253871985652,70.31909227759496,68.95738924129164,67.12295907433071,67.59522075528928,67.62670121041748,3.321928094887362,66.43856189774725,1,0,1,KGdNiWO6
Comp_36,8.0,76.0,68.0,23.0,18.8,8.0,3.0,87.0,84.0,65.5,25.8,87.0,15.9994,190.23,174.23059999999998,53.351620000000004,48.15535200000001,15.9994,54.8,3306.0,3251.2,774.033,950.5802,54.8,1.0,16.0,15.0,11.3,5.64,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,109.2,51.84000000000001,66.0,0.82,3.44,2.62,2.649,0.9492,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.0,1.4,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,22.0,21.0,7.4,3.4400000000000004,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0,2.8,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,4.0,3.0,2.0,9.105,73.1066666667,64.00166666669999,18.68866666667,13.555866666671998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2.0,5.0,7.0,3.3665016461206925,-282000.0,1,0.8202341305415322,0.15389521126598835,7.6764750776742945,11.540772083537895,0.8142323648721885,4,6,0,-766.4858613962299,16728.786496510544,16048.682380524333,10992.185823879458,10528.755185927672,965.7426520635108,902.79459301931,597.6912747091186,561.3909593655643,108.36541233995816,59.839692414101464,73.89972262523997,65.18833590192912,66.16434028894318,70.65207688939137,70.26074692023047,70.52149583299787,69.2560017906752,67.24342653131804,67.56773753587096,67.62713436666033,3.321928094887362,66.43856189774725,1,0,1,KGdVOsO6
Comp_37,8.0,74.0,66.0,22.8,18.520000000000003,8.0,3.0,87.0,84.0,64.9,26.52,87.0,15.9994,183.84,167.8406,52.712619999999994,47.132952,15.9994,54.8,3695.0,3640.2,812.933,1005.0402000000001,54.8,1.0,16.0,15.0,11.1,5.88,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,111.0,54.0,66.0,0.82,3.44,2.62,2.665,0.93,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.12,0.0,0.0,14.0,14.0,2.1,3.3600000000000003,0.0,1.0,20.0,19.0,7.2,3.12,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.2,3.0800000000000005,0.0,0.0,7.0,7.0,0.7,1.26,0.0,1.0,16.0,15.0,4.2,3.2800000000000002,2.0,9.105,73.1066666667,64.00166666669999,18.88466666667,13.477466666671997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,-2.0,4.0,6.0,3.3166247903554,-282000.0,1,0.8202341305415322,0.1517193233294843,7.243983754925554,12.083318761354679,0.7868030791718259,4,6,0,-738.7241222094515,15709.403203754486,15056.106941460795,10976.966826564909,10531.664124960615,963.0197896940861,903.0007870957284,598.4779018770704,561.6540469067527,108.29107653031275,60.47239810938993,74.63647106922242,65.2950772347192,66.32578259384636,70.69374591575338,70.43207622854617,70.37311467435256,68.88807382442451,67.07429639118737,67.60757650848535,67.65558168247159,3.321928094887362,66.43856189774725,1,0,1,KGdVWO6
Comp_38,8.0,76.0,68.0,20.9,15.86,8.0,3.0,87.0,84.0,65.2,26.160000000000004,87.0,15.9994,190.23,174.23059999999998,47.316374499999995,39.2239843,15.9994,54.8,3306.0,3251.2,753.833,922.3002,54.8,1.0,16.0,15.0,11.7,5.16,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,105.9,47.88,66.0,0.82,3.44,2.62,2.676,0.9168,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.04,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,22.0,21.0,7.1,3.3599999999999994,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.9,1.4599999999999997,2.0,9.105,73.1066666667,64.00166666669999,18.44366666667,13.716866666672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.14825659767728885,6.639141934936886,11.834464320406632,0.7940258123746762,4,6,0,-812.0282852997152,16635.686448488865,16051.545898483711,3400.966679037207,3188.6297157826175,1392.0853968319816,1328.2032715827404,603.1578375705599,561.4959304836024,108.2809398805375,60.49747667571483,74.74807611643399,70.60641563763961,70.13376770207353,70.29682595068438,65.3219417055031,66.34260346001354,68.93028057923465,66.9370261700258,67.59836291814322,67.57730866195234,3.321928094887362,66.43856189774725,1,0,1,KYCoOsO6
Comp_39,8.0,75.0,67.0,20.8,15.720000000000002,8.0,3.0,87.0,84.0,64.9,26.52,87.0,15.9994,186.207,170.20759999999999,46.9140745,38.6607643,15.9994,54.8,3459.0,3404.2,769.133,943.7202000000001,54.8,1.0,16.0,15.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,203.0,137.0,106.6,48.72,66.0,0.82,3.44,2.62,2.646,0.9527999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.3,1.8800000000000001,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,1.0,21.0,20.0,7.0,3.2,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.7,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,1.6,2.0,9.105,73.1066666667,64.00166666669999,18.50016666667,13.694266666672002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,229.0,217.0,88.3,91.55999999999999,12.0,-2.0,6.0,8.0,3.511884584284246,-282000.0,1,0.8202341305415322,0.15339158226509433,6.517013174906876,11.953735766652954,0.7953323206767325,4,6,0,-812.6156104220672,16115.674121413484,15549.84527403296,3401.2838391226755,3188.6447763525116,1391.055968095833,1328.4355364154271,603.4994361922068,561.4824589294989,108.16220023494658,60.615384704189935,74.97648571731274,70.68571732253402,70.18065272524645,70.27058627821245,65.31258511392487,68.74539225950313,66.33926281879486,66.93674017772015,67.57330862770934,67.58634524756246,3.321928094887362,66.43856189774725,1,0,1,KYCoReO6
